subject,object,predicat
compound/compound_323,has_side_effect,sideeffect_60
compound/compound_323,has_side_effect,sideeffect_600
compound/compound_323,has_side_effect,sideeffect_602
compound/compound_323,has_side_effect,sideeffect_61
compound/compound_323,has_side_effect,sideeffect_612
compound/compound_323,has_side_effect,sideeffect_619
compound/compound_323,has_side_effect,sideeffect_620
compound/compound_323,has_side_effect,sideeffect_622
compound/compound_323,has_side_effect,sideeffect_628
compound/compound_323,has_side_effect,sideeffect_637
compound/compound_323,has_side_effect,sideeffect_639
compound/compound_323,has_side_effect,sideeffect_64
compound/compound_323,has_side_effect,sideeffect_640
compound/compound_323,has_side_effect,sideeffect_641
compound/compound_323,has_side_effect,sideeffect_643
compound/compound_323,has_side_effect,sideeffect_644
compound/compound_323,has_side_effect,sideeffect_645
compound/compound_323,has_side_effect,sideeffect_65
compound/compound_323,has_side_effect,sideeffect_651
compound/compound_323,has_side_effect,sideeffect_653
compound/compound_323,has_side_effect,sideeffect_654
compound/compound_323,has_side_effect,sideeffect_655
compound/compound_323,has_side_effect,sideeffect_656
compound/compound_323,has_side_effect,sideeffect_659
compound/compound_323,has_side_effect,sideeffect_66
compound/compound_323,has_side_effect,sideeffect_660
compound/compound_323,has_side_effect,sideeffect_67
compound/compound_323,has_side_effect,sideeffect_670
compound/compound_323,has_side_effect,sideeffect_672
compound/compound_323,has_side_effect,sideeffect_675
compound/compound_323,has_side_effect,sideeffect_682
compound/compound_323,has_side_effect,sideeffect_688
compound/compound_323,has_side_effect,sideeffect_691
compound/compound_323,has_side_effect,sideeffect_694
compound/compound_323,has_side_effect,sideeffect_696
compound/compound_323,has_side_effect,sideeffect_697
compound/compound_323,has_side_effect,sideeffect_699
compound/compound_323,has_side_effect,sideeffect_7
compound/compound_323,has_side_effect,sideeffect_70
compound/compound_323,has_side_effect,sideeffect_700
compound/compound_323,has_side_effect,sideeffect_703
compound/compound_323,has_side_effect,sideeffect_704
compound/compound_323,has_side_effect,sideeffect_705
compound/compound_323,has_side_effect,sideeffect_71
compound/compound_323,has_side_effect,sideeffect_710
compound/compound_323,has_side_effect,sideeffect_713
compound/compound_323,has_side_effect,sideeffect_718
compound/compound_323,has_side_effect,sideeffect_719
compound/compound_323,has_side_effect,sideeffect_724
compound/compound_323,has_side_effect,sideeffect_725
compound/compound_323,has_side_effect,sideeffect_732
compound/compound_323,has_side_effect,sideeffect_737
compound/compound_323,has_side_effect,sideeffect_738
compound/compound_323,has_side_effect,sideeffect_739
compound/compound_323,has_side_effect,sideeffect_743
compound/compound_323,has_side_effect,sideeffect_75
compound/compound_323,has_side_effect,sideeffect_758
compound/compound_323,has_side_effect,sideeffect_759
compound/compound_323,has_side_effect,sideeffect_761
compound/compound_323,has_side_effect,sideeffect_762
compound/compound_323,has_side_effect,sideeffect_77
compound/compound_323,has_side_effect,sideeffect_773
compound/compound_323,has_side_effect,sideeffect_785
compound/compound_323,has_side_effect,sideeffect_789
compound/compound_323,has_side_effect,sideeffect_79
compound/compound_323,has_side_effect,sideeffect_794
compound/compound_323,has_side_effect,sideeffect_795
compound/compound_323,has_side_effect,sideeffect_8
compound/compound_323,has_side_effect,sideeffect_80
compound/compound_323,has_side_effect,sideeffect_81
compound/compound_323,has_side_effect,sideeffect_810
compound/compound_323,has_side_effect,sideeffect_824
compound/compound_323,has_side_effect,sideeffect_83
compound/compound_323,has_side_effect,sideeffect_85
compound/compound_323,has_side_effect,sideeffect_854
compound/compound_323,has_side_effect,sideeffect_866
compound/compound_323,has_side_effect,sideeffect_87
compound/compound_323,has_side_effect,sideeffect_876
compound/compound_323,has_side_effect,sideeffect_889
compound/compound_323,has_side_effect,sideeffect_890
compound/compound_323,has_side_effect,sideeffect_90
compound/compound_323,has_side_effect,sideeffect_909
compound/compound_323,has_side_effect,sideeffect_919
compound/compound_323,has_side_effect,sideeffect_944
compound/compound_323,has_side_effect,sideeffect_946
compound/compound_323,decrease_efficacy,compound_13009
compound/compound_323,decrease_efficacy,compound_13010
compound/compound_323,decrease_efficacy,compound_13083
compound/compound_323,decrease_efficacy,compound_13275
compound/compound_323,decrease_efficacy,compound_5618
compound/compound_323,decrease_efficacy,compound_5672
compound/compound_323,decrease_efficacy,compound_5719
compound/compound_323,decrease_efficacy,compound_5758
compound/compound_323,decrease_efficacy,compound_5762
compound/compound_323,decrease_efficacy,compound_5806
compound/compound_323,decrease_efficacy,compound_7901
compound/compound_323,decrease_efficacy,compound_7904
compound/compound_323,decrease_efficacy,compound_7908
compound/compound_323,decrease_efficacy,compound_8337
compound/compound_323,decrease_efficacy,compound_8338
compound/compound_323,decrease_efficacy,compound_8350
compound/compound_323,decrease_efficacy,compound_8388
compound/compound_323,decrease_efficacy,compound_9105
compound/compound_323,decrease_efficacy,compound_9123
compound/compound_323,decrease_efficacy,compound_9136
compound/compound_323,decrease_efficacy,compound_9192
compound/compound_323,decrease_efficacy,compound_9264
compound/compound_323,decrease_efficacy,compound_9266
compound/compound_323,decrease_efficacy,compound_9269
compound/compound_323,decrease_efficacy,compound_9345
compound/compound_323,decrease_efficacy,compound_9389
compound/compound_323,decrease_efficacy,compound_9428
compound/compound_323,decrease_efficacy,compound_9432
compound/compound_323,decrease_efficacy,compound_9474
compound/compound_323,decrease_efficacy,compound_9543
compound/compound_323,decrease_efficacy,compound_9739
compound/compound_323,decrease_efficacy,compound_9861
compound/compound_323,decrease_efficacy,compound_9903
compound/compound_323,decrease_efficacy,compound_13755
compound/compound_323,has_activity,activity_15
compound/compound_323,has_activity,activity_16
compound/compound_323,has_activity,activity_17
compound/compound_323,has_activity,activity_18
compound/compound_323,has_activity,activity_19
compound/compound_323,has_activity,activity_20
compound/compound_323,has_activity,activity_5
compound/compound_323,has_activity,activity_6
compound/compound_323,has_activity,activity_27
compound/compound_323,has_activity,activity_32
compound/compound_323,has_activity,activity_40
compound/compound_323,has_activity,activity_43
compound/compound_323,has_activity,activity_46
compound/compound_323,has_activity,activity_49
compound/compound_323,has_activity,activity_59
compound/compound_323,has_code,n05ah03
compound/compound_323,has_effect,effect_13
compound/compound_323,has_effect,effect_15
compound/compound_323,has_effect,effect_34
compound/compound_323,has_effect,effect_35
compound/compound_323,has_effect,effect_36
compound/compound_323,has_effect,effect_39
compound/compound_323,has_effect,effect_40
compound/compound_323,has_effect,effect_41
compound/compound_323,has_effect,effect_5
compound/compound_323,has_effect,effect_100
compound/compound_323,has_effect,effect_108
compound/compound_323,has_effect,effect_62
compound/compound_323,has_effect,effect_90
compound/compound_323,has_effect,effect_96
compound/compound_323,has_effect,effect_97
compound/compound_323,has_effect,effect_98
compound/compound_323,has_effect,effect_99
compound/compound_323,has_effect,effect_38
compound/compound_323,has_indication,indication_216
compound/compound_323,has_indication,indication_458
compound/compound_323,has_indication,indication_911
compound/compound_323,has_indication,indication_1174
compound/compound_323,has_indication,indication_1186
compound/compound_323,has_indication,indication_1189
compound/compound_323,has_indication,indication_1190
compound/compound_323,has_indication,indication_1194
compound/compound_323,has_indication,indication_1354
compound/compound_323,has_indication,indication_160
compound/compound_323,has_indication,indication_826
compound/compound_323,has_indication,indication_895
compound/compound_323,has_indication,indication_912
compound/compound_323,has_indication,indication_961
compound/compound_323,has_indication,indication_1341
compound/compound_323,has_indication,indication_197
compound/compound_323,has_indication,indication_1426
compound/compound_323,has_indication,indication_1754
compound/compound_323,has_indication,indication_2104
compound/compound_323,has_indication,indication_2105
compound/compound_323,has_indication,indication_2106
compound/compound_323,has_side_effect,sideeffect_10
compound/compound_323,has_side_effect,sideeffect_100
compound/compound_323,has_side_effect,sideeffect_1008
compound/compound_323,has_side_effect,sideeffect_101
compound/compound_323,has_side_effect,sideeffect_104
compound/compound_323,has_side_effect,sideeffect_105
compound/compound_323,has_side_effect,sideeffect_106
compound/compound_323,has_side_effect,sideeffect_1077
compound/compound_323,has_side_effect,sideeffect_1269
compound/compound_323,has_side_effect,sideeffect_1328
compound/compound_323,has_side_effect,sideeffect_1488
compound/compound_323,has_side_effect,sideeffect_1552
compound/compound_323,has_side_effect,sideeffect_1553
compound/compound_323,has_side_effect,sideeffect_1606
compound/compound_323,has_side_effect,sideeffect_1621
compound/compound_323,has_side_effect,sideeffect_1657
compound/compound_323,has_side_effect,sideeffect_1658
compound/compound_323,has_side_effect,sideeffect_1660
compound/compound_323,has_side_effect,sideeffect_1741
compound/compound_323,has_side_effect,sideeffect_1811
compound/compound_323,has_side_effect,sideeffect_1876
compound/compound_323,has_side_effect,sideeffect_1975
compound/compound_323,has_side_effect,sideeffect_2078
compound/compound_323,has_side_effect,sideeffect_2263
compound/compound_323,has_side_effect,sideeffect_2426
compound/compound_323,has_side_effect,sideeffect_2489
compound/compound_323,has_side_effect,sideeffect_2546
compound/compound_323,has_side_effect,sideeffect_2835
compound/compound_323,has_side_effect,sideeffect_2836
compound/compound_323,has_side_effect,sideeffect_2838
compound/compound_323,has_side_effect,sideeffect_2842
compound/compound_323,has_side_effect,sideeffect_3059
compound/compound_323,has_side_effect,sideeffect_3204
compound/compound_323,has_side_effect,sideeffect_3387
compound/compound_323,has_side_effect,sideeffect_3477
compound/compound_323,has_side_effect,sideeffect_3571
compound/compound_323,has_side_effect,sideeffect_3575
compound/compound_323,has_side_effect,sideeffect_3856
compound/compound_323,has_side_effect,sideeffect_4270
compound/compound_323,has_side_effect,sideeffect_4294
compound/compound_323,has_side_effect,sideeffect_4355
compound/compound_323,has_side_effect,sideeffect_4360
compound/compound_323,has_side_effect,sideeffect_4361
compound/compound_323,has_side_effect,sideeffect_505
compound/compound_323,has_side_effect,sideeffect_125
compound/compound_323,has_side_effect,sideeffect_2127
compound/compound_323,has_side_effect,sideeffect_2607
compound/compound_323,has_side_effect,sideeffect_3426
compound/compound_323,has_side_effect,sideeffect_3580
compound/compound_323,has_side_effect,sideeffect_3581
compound/compound_323,has_side_effect,sideeffect_3582
compound/compound_323,has_side_effect,sideeffect_833
compound/compound_323,has_side_effect,sideeffect_1725
compound/compound_323,has_side_effect,sideeffect_1771
compound/compound_323,has_side_effect,sideeffect_1772
compound/compound_323,has_side_effect,sideeffect_1900
compound/compound_323,has_side_effect,sideeffect_2370
compound/compound_323,has_side_effect,sideeffect_2606
compound/compound_323,has_side_effect,sideeffect_2677
compound/compound_323,has_side_effect,sideeffect_2734
compound/compound_323,has_side_effect,sideeffect_3118
compound/compound_323,has_side_effect,sideeffect_3133
compound/compound_323,has_side_effect,sideeffect_3135
compound/compound_323,has_side_effect,sideeffect_3905
compound/compound_323,has_side_effect,sideeffect_4351
compound/compound_323,has_side_effect,sideeffect_4352
